atr_14,atr_pct,bb_width,atr_ratio_5_14,rsi_14,rsi_3,macd_hist,adx,ema50_dist,ema_spread,ret_1,ret_3,ret_5,ret_13,vol_ratio,compression_depth,pre_move_ratio,session_minutes,is_pm,body_pct,range_pct,upper_wick_ratio,bb_pos,stoch_k,time_to_session_end,trend_strength_10,trend_consistency,atr_acceleration,bars_since_last_compression,daily_trade_idx,session_return,high_low_ratio_5,close_vs_range,label,pnl,mfe,direction,session,exit_reason,date,time,bars_held,entry_price
3.442025890464996,0.0017232531743591648,0.009869634519622543,1.037039877638857,54.963022087548744,49.17342690252763,-0.00065123185364087,24.8778558378204,0.008112756012872343,-0.008197350086613561,0.0012030075187970382,-0.0028455893365282904,0.0008518314375908431,-0.0032934131736526494,1.034915881590869,0.0,2.3532652739301883,15,1,0.0,0.0,0.0,0.04870903164327046,54.58333333333345,75,0.014262213781405911,0.4444444444444444,0.037039877638857056,0,5,0.6972637848682381,0.0,0.5,0,-5.090431068557982,4.900000000000091,SELL,PM,SL,2025-12-24,2025-12-24 13:15:00,4,1997.4
4.322978606693625,0.002152341850482263,0.009625061954834827,1.3098945588600392,62.35161436804282,76.918333556358,-4.498009475239033e-05,20.066932173635376,0.011689913531377086,-0.007524368571375975,0.005255255255255256,0.005204944697462635,0.008030112923462986,0.007777220270948319,0.4393248583667075,0.6939659602651866,-0.7170981589406717,20,0,0.0,0.0,0.0,1.0365993888478977,88.5209713024286,130,0.12925992229587327,0.5555555555555556,0.30989455886003914,0,0,0.0,0.0,0.5,1,16.54,17.5,BUY,AM,SESSION,2025-12-25,2025-12-25 09:20:00,5,2008.5
4.942078738723568,0.0024611945909977927,0.02344896093083729,1.1805061148068505,52.845172761869804,25.603507582980445,0.00010241286030157405,22.476585746940422,0.007415533221322097,-0.010059736339283643,-4.9798316816846303e-05,-0.007071156603866862,-0.005940594059405941,0.005306898968659211,0.4214158011513422,0.0,2.873284856579925,20,1,0.0,0.0,0.0,0.12357128854805477,64.27860696517406,70,0.2637830015579906,0.4444444444444444,0.18050611480685047,0,5,-0.02023440039843171,0.2,0.5,0,-1.2599999999999545,0.0,SELL,PM,SESSION,2025-12-25,2025-12-25 13:20:00,1,2008.0
4.854808942823594,0.002527624794514288,0.012260219000151854,0.7565668976165454,37.87921092301074,54.76373040260609,0.0010534671303437783,29.551589509238983,-0.014445714928982214,0.014332679253086688,0.0024007097750640034,-0.0020782459604094146,-0.0033210523584660183,-0.004818652849740909,0.20598465767837706,0.2265794623341327,-1.8332338316126986,20,1,0.0,0.0,0.0,-0.3555139842551496,11.031175059952341,70,0.010486322223737866,0.5555555555555556,-0.24343310238345459,0,5,0.9475141152155705,0.0,0.5,1,21.885191057176407,27.700000000000045,BUY,PM,TRAIL,2025-12-26,2025-12-26 13:20:00,3,1920.7
4.056768244585471,0.002051359346978899,0.017526908838687842,0.719966432277538,55.07175871383526,41.857384714573094,-0.0009436158486954261,30.677833268267694,0.005659464006535361,-0.006485741194812065,0.000708430320817662,5.0568900126376255e-05,-0.0035773668564519252,-0.0038283296393311185,1.1190386066172053,0.591603920979057,0.32045212386363253,90,0,5.056634304202521e-05,5.056634304202521e-05,0.0,-0.0002885061801892239,23.602175602175496,60,-0.3424131785060374,0.5555555555555556,-0.28003356772246196,0,5,-0.7148547378496892,0.2,1.0,1,2.639999999999909,3.599999999999909,SELL,AM,SESSION,2025-12-30,2025-12-30 10:30:00,3,1977.6
3.9567122509789003,0.0019943106103724297,0.011657116494853313,0.9333440554721164,60.254521602862276,79.68793432548499,-0.0007941063254944693,26.962392252803124,0.00802316611994849,-0.005335604346063332,0.005065856129685917,0.003794586390083481,0.003946968930270193,0.0011101019275406427,0.9853325545278392,0.2527350832127349,0.6318377080318373,25,1,0.0,0.0,0.0,0.3296746551651272,23.05555555555563,65,-0.11824938438800695,0.6666666666666666,-0.0666559445278836,0,5,0.0,0.2,0.5,0,-5.708054701174624,0.5,SELL,PM,SL,2025-12-30,2025-12-30 13:25:00,2,1984.0
4.22849663375908,0.0021089758771865733,0.023334392749690035,0.9591127569690369,66.86201648955851,62.40590704839391,0.0007281490019312235,31.650101297717278,0.013208021106527468,-0.010781813826370104,-0.0015934667861766982,0.0,0.007031642390758413,0.014676113360323886,0.5161837318175171,0.11824533476227611,0.6385248077163017,105,0,0.0,0.0,0.0,0.7285879288066108,96.35199108883323,45,0.5188461961690176,0.6666666666666666,-0.04088724303096318,0,3,-0.11824533476227611,0.0,0.5,1,4.04,4.0,BUY,AM,SESSION,2025-12-31,2025-12-31 10:45:00,1,2005.0
3.276074168722555,0.0016268928682140115,0.021562306380589563,0.7769297562575996,66.74194525960431,41.40852647458363,2.702315697874271e-05,37.37556454165821,0.012197615775991811,-0.011829899713804343,-0.0011904171420067773,-9.93097969114879e-05,-0.0001489572989076239,0.008362543815723609,2.403492150778644,0.6104867890643219,0.6715354679706985,70,1,-0.0006952376222872641,0.0011918359239211852,0.04166666666672193,0.44384551433563363,93.25355648908761,20,0.31874810229027045,0.6666666666666666,-0.22307024374240034,0,5,0.732584146877214,0.2872222222222136,0.3750000000000237,1,5.339999999999955,3.5,BUY,PM,SESSION,2025-12-31,2025-12-31 14:10:00,1,2013.7
3.7667112407172247,0.0018756653922503857,0.014252245054502993,1.057547800655631,55.01687942529442,41.453797735901595,-0.0009751116505636314,31.956053557565962,0.007534984011350364,-0.008698765939818403,0.0015960099750623668,-0.005841584158415819,-0.002731290658985946,-0.00039820806371326756,0.3943360002713175,0.5309671679582152,3.4512865917283992,95,0,0.0,0.0,0.0,-0.08205850239323922,7.111111111111288,55,-0.2844696827121447,0.4444444444444444,0.05754780065563095,0,2,0.7168056767436026,0.2,0.5,1,0.040000000000000036,3.2000000000000455,SELL,AM,BE,2026-01-01,2026-01-01 10:35:00,2,2008.2
3.339757089121389,0.00165827065001062,0.009070978536363223,0.8542686575510867,60.029894135103476,78.84049699552452,-0.0006758844335772539,26.703719009993485,0.008867030220673268,-0.007255951383291024,0.001342415353254137,0.0024888003982080635,0.002888158549945202,4.9654898455687496e-05,0.9195728668796705,0.5988459479626863,1.2875187881197618,15,1,0.0007447864945382324,0.0007447864945382324,0.0,0.27073617919157933,45.111111111111086,75,-0.10144087421547475,0.2222222222222222,-0.14573134244891323,0,5,0.8084420297496401,0.4,1.0,1,5.04,3.2000000000000455,BUY,PM,SESSION,2026-01-01,2026-01-01 13:15:00,6,2014.0
3.018281498949737,0.001498873466231185,0.008893863730135211,0.8331122729939066,56.880832489573486,39.92286732596944,-0.0003253671312593917,25.340492685643383,0.006994573102938607,-0.007101241468916421,-0.0011904171420067773,-9.93097969114879e-05,-0.0001489572989076239,-0.0031188118811880964,2.2608378892009844,0.6626287179297008,0.7288915897226107,70,1,-0.0006952376222872641,0.0011918359239211852,0.04166666666672193,0.0899320066563585,70.44444444444461,20,0.34597250939180185,0.6666666666666666,-0.16688772700609347,0,5,0.7951544615156712,0.2872222222222136,0.3750000000000237,1,5.339999999999955,3.5,BUY,PM,SESSION,2026-01-01,2026-01-01 14:10:00,1,2013.7
3.588741098555553,0.001787043670229834,0.010562447490827947,1.1071886557002342,48.908106647416325,41.35345380843372,-0.0008223336600008018,21.0963075152896,0.003263540033156945,-0.004562714859868495,0.0015960099750623668,-0.005841584158415819,-0.002731290658985946,-0.00039820806371326756,0.37774006735513654,0.5572984913302852,3.6224401936468538,95,0,0.0,0.0,0.0,-0.3421192321139286,7.111111111111279,55,-0.298576888688453,0.4444444444444444,0.10718865570023423,0,2,0.7523529632958977,0.2,0.5,1,0.040000000000000036,3.2000000000000455,SELL,AM,BE,2026-01-02,2026-01-02 10:35:00,2,2008.2
3.2168933493224334,0.0015972658139634724,0.009070978536363114,0.885870871094759,55.51757041268971,78.81744266535424,-0.0003458297298353248,16.720042398855053,0.005380031958333612,-0.003807378754286856,0.001342415353254137,0.0024888003982080635,0.002888158549945202,4.9654898455687496e-05,0.8918732963945532,0.6217178447713397,1.3366933662583664,15,1,0.0007447864945382324,0.0007447864945382324,0.0,0.2707361791915826,45.111111111111065,75,-0.10531523491730337,0.2222222222222222,-0.11412912890524095,0,5,0.8393190904413228,0.4,1.0,1,5.04,3.2000000000000455,BUY,PM,SESSION,2026-01-02,2026-01-02 13:15:00,6,2014.0
2.9334610994488344,0.0014567517998951354,0.008893863730135242,0.856833169886311,53.31272181980932,39.91948302158299,1.594922130835509e-05,15.99210267248694,0.004139311225801448,-0.004256918233133993,-0.0011904171420067773,-9.93097969114879e-05,-0.0001489572989076239,-0.0031188118811880964,2.2313244809395236,0.6817884854091907,0.7499673339500477,70,1,-0.0006952376222872641,0.0011918359239211852,0.04166666666672193,0.0899320066563582,70.4444444444446,20,0.35597623041215426,0.6666666666666666,-0.14316683011368897,0,5,0.8181461824910597,0.2872222222222136,0.3750000000000237,1,5.339999999999955,3.5,BUY,PM,SESSION,2026-01-02,2026-01-02 14:10:00,1,2013.7
3.1453790728175255,0.0015551936083152166,0.01031439647078555,1.0575272820991695,61.54974824714746,75.10308719581799,0.00028376877081600407,16.931451763857396,0.007457859245008948,-0.004998257804110972,0.002726822012890431,0.0026274043228236934,0.003174445712018298,0.008728179551122194,0.7474309851755069,0.6358534070770894,0.0635853407077234,15,0,0.0012360939431396785,0.0012360939431396785,0.0,0.8584945743849869,93.33333333333337,135,0.21676820695810461,0.5555555555555556,0.057527282099169394,0,1,1.7485968694619958,0.4750000000000048,1.0,1,7.376552317956148,16.200000000000045,SELL,AM,SL,2026-01-05,2026-01-05 09:15:00,15,2022.5
3.0124767906599113,0.0015015086431041775,0.008600953977961368,0.9441378037903738,40.72225927750006,7.78406426712746,-0.0007210084773066519,14.971068730230787,-0.0012118622418096792,-0.0016850469241096052,-0.001642117834394882,-0.0021882926344059736,-0.006683830082186355,-0.00525559026228377,0.3995411599331352,0.16597638247379504,-0.3651480414423944,70,0,0.0,0.0,0.0,-0.945370742822891,1.7541775560308626,80,-0.534142176324727,0.7777777777777778,-0.05586219620962621,0,5,-3.551894584939229,0.2,0.5,1,4.2400000000000455,8.299999999999955,BUY,AM,SESSION,2026-01-05,2026-01-05 10:10:00,10,2006.3
2.593702604541932,0.0012844562989857535,0.008906192439906056,1.0139220244750216,57.38052954294811,45.652572737193026,0.0004707968920526661,14.686607379154882,0.0035722989056512946,-0.003179083950542827,-0.0015822002472188111,-0.0002970444081390843,0.002233472304943419,0.004626865671641768,0.4173809743866303,0.038554921379583995,-1.0409828772473653,55,1,0.0,0.0,0.0,0.6071662282374428,89.27825261158584,35,0.41919714518110107,0.5555555555555556,0.013922024475021593,0,5,1.3879771696630951,0.2,0.5,1,15.446297395458068,19.0,SELL,PM,TRAIL,2026-01-05,2026-01-05 13:55:00,1,2019.3
3.9868040039197714,0.0019417514143384822,0.02471433761534244,0.7510150215344554,64.05703852140012,43.73235787478757,0.00022282084058517613,28.65055513823346,0.010083413615533839,-0.009594288606547402,-0.0010217486498323182,-0.001361867704280244,0.0013167520117043736,0.00983671060397392,0.6301183277494403,0.4765722112579492,0.0752482438828761,15,0,0.0004383401519577422,0.0004383401519577422,0.0,0.42891717781299327,92.11149812627976,135,0.14517590486486892,0.4444444444444444,-0.2489849784655446,0,3,-0.4514894632970285,0.5052631578947319,1.0,1,0.040000000000000036,5.300000000000182,BUY,AM,BE,2026-01-07,2026-01-07 09:15:00,2,2053.2
4.808069855000348,0.0023239740224275445,0.011389845693830893,0.9951475081362278,65.61046188766129,82.13358873287727,0.00011818685065292406,26.586676994965284,0.0133737860782515,-0.009467445302415242,0.0018886198547215937,0.006812983600175191,0.005980744918798105,0.006274319066147904,0.5161251167086593,0.0,-2.1006350374664384,20,1,0.0,0.0,0.0,1.1511695531103103,100.0,70,0.30176539332101127,0.6666666666666666,-0.0048524918637721974,0,5,1.8510546369754122,0.0,0.5,0,-6.729683826000346,0.8000000000001819,SELL,PM,SL,2026-01-07,2026-01-07 13:20:00,3,2068.9
3.9565424389254815,0.0019067674404460151,0.01673427716148806,0.7271700564685134,68.43216844967924,84.46955671402627,0.00037480859042239383,29.123176789798258,0.013489312989614047,-0.011095870170391382,0.00024102193299590263,0.001302900159243265,0.002948426700178795,0.014669926650366748,0.47924397965536336,0.5813156399820688,1.1373566869213492,55,1,0.0,0.0,0.0,0.8068825921111951,99.44444444444444,35,0.5682953950812676,0.6666666666666666,-0.2728299435314866,0,5,3.791188956404497,0.4,0.5,1,5.08345756107432,10.0,BUY,PM,BE,2026-01-07,2026-01-07 13:55:00,4,2075.0
3.749428226024255,0.0017982869189564772,0.008613137979362548,1.2451103560008092,45.980329489569726,8.87069401518929,-0.0007938570974055258,37.16766341539087,0.004046884386776927,-0.008857061800186323,-0.006669842782277275,-0.007379195429659605,-0.007095575979808606,-0.005675044112737894,0.38962037487893264,0.6667683308745187,-1.06682932939923,55,1,0.0,0.0,0.0,-0.9952485558508608,51.282051282051306,35,0.0895490073465551,0.6666666666666666,0.24511035600080916,0,5,-2.773756256438022,0.0,0.5,1,0.040000000000000036,3.800000000000182,BUY,PM,BE,2026-01-08,2026-01-08 13:55:00,2,2085.0
3.808215434518355,0.0018353729984666033,0.01834463181796535,0.9973202931024594,40.0987819522456,32.74549899026694,-0.0014820327822100802,27.93637772800885,-0.0010725262354577146,-0.001166345153306456,-0.0012515042117929767,0.0016896784783238389,-0.002931283037001398,-0.011905328825182152,0.4657272926969406,0.6302164468548853,-0.971583688901197,25,0,0.0,0.0,0.0,-0.7151321276885358,17.299578059071425,125,-0.5875654347950023,0.7777777777777778,-0.0026797068975406,0,2,-0.8665476144253628,0.0,0.5,1,6.04,7.0,SELL,AM,SESSION,2026-01-09,2026-01-09 09:25:00,4,2074.9
3.7036838698515977,0.0017892192607978732,0.016060654366670056,0.9603024102777358,41.90385699868707,31.002895281124985,-0.00011207521050725574,23.556713358303114,-0.002548097181601986,0.0011818588428927643,-0.0024096385542168677,-0.0026499638641291254,0.004513029553064581,-0.0006758713913295795,0.44555272587639677,0.027000144589654378,0.13500072294778076,70,1,0.0,0.0,0.0,-0.38801219853289426,67.20678594825543,20,0.12174610651288922,0.3333333333333333,-0.03969758972226428,0,5,2.511013446828771,0.4,0.5,1,8.139999999999908,20.0,SELL,PM,SESSION,2026-01-09,2026-01-09 14:10:00,2,2070.0
4.3449200762494895,0.0021082634170748165,0.014877476799060579,1.0218473848647716,40.221831112662315,47.19244660592491,-0.0005086526770238534,24.548964729362773,-0.0055136907164147885,0.004446440798548783,-4.852013585633627e-05,0.005317073170731752,-0.004396135265700439,-0.004396135265700439,0.5084477727895144,0.0,-2.5316921386262043,25,0,0.0,0.0,0.0,-0.537291599426896,42.377260981912116,125,-0.547347655755875,0.5555555555555556,0.021847384864771505,0,1,-0.023015383078399104,0.0,0.5,0,-1.46,0.20000000000027285,SELL,AM,SESSION,2026-01-12,2026-01-12 09:25:00,2,2060.9
3.8627297610793496,0.001855208568790812,0.0171281443881135,0.8472217816418132,60.4447097175412,96.67462170506586,0.0013931614847606986,19.661065694707396,0.0046634069169462404,-0.0010149632702262613,4.8030739673347284e-05,0.0024554646124217185,0.008232046874243379,0.0058454106280192795,0.9940005374630128,0.05177685532521767,1.294421383131619,90,0,0.0,0.0,0.0,0.7702773776671616,100.00000000000004,60,0.7433901228215324,0.7777777777777778,-0.15277821835818683,0,3,1.320309810794228,0.2,0.5,1,2.940000000000091,4.900000000000091,BUY,AM,SESSION,2026-01-13,2026-01-13 10:30:00,2,2082.1
3.8797743055718477,0.0018688700893891366,0.021530185607541396,1.0031131777592628,49.8015368284207,24.44079310263827,0.00044466956011907376,18.802247801355783,0.0006182596911151717,-0.0023456574063434057,-0.002114977888867569,-0.0012988887285321684,-0.005270723526593196,0.007082565246919525,1.0585982500296363,0.5928179885867679,-0.43816981765121166,25,0,0.00043352601156073744,0.00043352601156073744,0.0,0.17079597191269835,66.2781139302728,125,-0.06560831494240257,0.4444444444444444,0.0031131777592628388,0,1,-1.726904575448569,0.2,1.0,1,7.639999999999909,2.400000000000091,SELL,AM,SESSION,2026-01-14,2026-01-14 09:25:00,3,2076.0
4.262204090146195,0.002059035792341157,0.014415940825255174,1.1312175908926687,45.76599680871782,46.26438142350213,-0.0006203302443897381,15.255846181329833,-0.0019442279126447074,0.0007331231071978565,0.002421307506053269,-0.004807692307692308,-0.0017361111111110674,-0.005811440372700595,1.2189267677606896,0.0,3.519305899658478,25,1,0.0004830917874396135,0.0004830917874396135,0.0,-0.4019686185230726,6.915629322268388,65,-0.3603200464539116,0.5555555555555556,0.13121759089266863,0,5,1.173101966552826,0.2,1.0,1,22.77779590985373,28.0,SELL,PM,TRAIL,2026-01-14,2026-01-14 13:25:00,3,2070.0
4.016966046585403,0.0019385030627282133,0.009030577616498942,0.736591973780054,45.452304369793254,13.108455374595563,-0.0012519799490335714,13.276115101418563,0.00018014473385134514,-0.0030599966690628092,-0.0013493975903615335,-0.004420101854521127,-0.00432442821449164,-0.007614577845888651,0.7301990184173848,0.0,-1.593242244464668,25,1,-0.0010134156934660573,0.0010134156934660573,0.0,-1.1456387302588265,5.0922229396140515e-14,65,-0.33403772057238534,0.6666666666666666,-0.26340802621994597,0,5,-0.6970434819533275,0.2,0.0,1,9.840000000000181,7.700000000000273,BUY,PM,SESSION,2026-01-19,2026-01-19 13:25:00,5,2072.2
3.2276445130688716,0.0015442536304812553,0.015612722237565633,0.8167025545300243,58.157771616911994,28.23966443437296,0.0003077828826926514,19.33918472578568,0.005663515332089241,-0.00597459146452579,-0.0009082217973231792,-0.0028148854961832495,-0.0018624641833811322,0.00863816233954256,0.4828098361793401,0.5886645794810764,0.9604527349427348,40,0,0.0,0.0,0.0,0.37711647750843985,80.68783068783046,110,0.4893332995622512,0.5555555555555556,-0.18329744546997576,0,5,-0.3717881554617992,0.4,0.5,1,7.139999999999909,8.799999999999727,SELL,AM,SESSION,2026-01-20,2026-01-20 09:40:00,7,2090.1
2.8749955639593456,0.0013802849699742405,0.014909281992302799,0.7658185179991978,48.383788396040465,15.809026994732333,-0.0005817633590439172,14.754263560233184,0.0017223190176101463,-0.0031395439759364227,-0.0005278310940498604,-0.0005278310940498604,-0.0034448112530500066,0.0020687000865968353,1.1463367455947775,0.0,-0.0,105,0,0.0007681597772336209,0.0007681597772336209,0.0,-0.11807514227029092,29.33533369703602,45,-0.5929916923073434,0.7777777777777778,-0.2341814820008023,0,5,-2.9217436385995317,0.2,1.0,0,-0.059999999999909015,0.900000000000091,SELL,AM,SESSION,2026-01-20,2026-01-20 10:45:00,2,2082.9
3.0456541103249384,0.0014571810489091136,0.011847751825234546,1.099713353511615,58.47270722315036,80.98122016252039,-0.00040857415641198664,13.55850907641801,0.00484515483596587,-0.0023699972800742463,0.004855769230769187,0.0036012676462114667,0.0029270633397312424,-0.0026721381877176644,0.6671057556014868,0.0,-0.8536754029900385,25,1,0.0,0.0,0.0,0.28720606323654835,20.79793436614965,65,-0.09909798384357568,0.7777777777777778,0.09971335351161496,0,5,3.316200603922928,0.2,0.5,1,11.294345889675277,15.300000000000182,BUY,PM,SL,2026-01-20,2026-01-20 13:25:00,4,2090.1
3.535422650504427,0.00168578230521859,0.0140564885302772,1.1612874231585304,59.568545598424116,47.58800909865176,0.0005767624756097381,18.541554801744617,0.006505891950185458,-0.005689624241347748,-0.00133333333333342,-0.00133333333333342,0.003396966652313243,0.0060925881506355565,1.0649071660700316,0.2828516131889697,-0.0,55,1,0.0,0.0,0.0,0.43211963566225947,82.15223097112823,35,0.7429569039763613,0.4444444444444444,0.1612874231585304,0,5,4.865047746850227,0.2,0.5,1,12.704577349495175,17.199999999999818,SELL,PM,TRAIL,2026-01-20,2026-01-20 13:55:00,1,2097.2
4.320895229459924,0.002097420139536879,0.027449383631332383,0.9871613557445418,35.94565722189429,13.346571895714767,-0.00038199652479571525,22.269661420985972,-0.008353886204407138,0.00434063074639412,-0.004445947905088809,-0.006270802180309681,-0.002807493102279966,-0.014306220095693824,0.6515927997484472,0.20829016956102606,0.8794473825912913,30,1,0.0,0.0,0.0,-0.5944195246978666,22.1561561561563,60,0.131426187797163,0.5555555555555556,-0.012838644255458248,0,5,0.0,0.2,0.5,1,4.139999999999909,5.099999999999909,SELL,PM,SESSION,2026-01-21,2026-01-21 13:30:00,1,2060.1
4.462747230251628,0.0021388675917812737,0.022233557037057403,0.8291186240700351,54.415673981352896,47.04551921442807,0.0006934394022675461,16.117039124163867,0.002965026941356328,-0.00265524811459335,-0.00023957834211787255,0.0016802688430148825,-0.0001916718577795251,0.008311989561687438,0.6666622594885556,0.0,-0.8963088863481214,90,0,0.0,0.0,0.0,0.36752010661753615,92.12962962962966,60,-0.0837913004358825,0.5555555555555556,-0.17088137592996488,0,5,1.1652015522525172,0.2,0.5,1,0.54,1.5,SELL,AM,SESSION,2026-01-22,2026-01-22 10:30:00,1,2086.5
